7,20/03/2018 10:50,02054-2018-0001,Областна дирекция /ОД/ на МВР - Стара Загора -/правоприемник на Областна Дирекция ПБЗН - Стара Загора/,Доставки,"Снабдяване с ел.енергия(ниско напрежение) на сградния фонд (обекти), управляван от ОДМВР - Стара Загора.",915000,BGN, ,договаряне без предварително обявление
7,20/03/2018 10:17,01587-2018-0001,"Детска градина ""Русалка"", гр. Русе",Доставки,Доставка на хранителни продукти за ДГ Русалка по обособени позиции,81752.05,BGN, ,публично състезание
7,20/03/2018 10:14,02711-2018-0066,Териториално поделение държавно горско стопанство /ТПДГС/ - Шумен към Държавно предприятие - Североизточно държавно предприятие /ДПСИДП/ - Шумен,Услуги,"„Абонаментна услуга по охрана на административната сграда на ТП „ДГС Шумен”, Горска хижа „Овчарово”с. Овчарово и гараж в гр. Шумен, булевард „Мадара”, чрез сигнално-охранителна техника (СОТ) за за срок от 1 г.  считано от датата на сключване на  договора, с включени доставка и монтаж на техническото оборудване”",2000,BGN, ,пряко договаряне
7,20/03/2018 09:55,02718-2018-0044,Териториално поделение държавно горско стопанство /ТПДГС/ - Батак към Държавно предприятие - Южноцентрално държавно предприятие /ДПЮЦДП/ - Смолян,Услуги,"„Осигуряване на физическа охрана, включително и въоражена охрана, и охрана с помощта на сигнално – известителна техника”",64800,BGN, ,публично състезание
7,21/03/2018 10:14,02718-2018-0043,Териториално поделение държавно горско стопанство /ТПДГС/ - Триград към Държавно предприятие - Южноцентрално държавно предприятие /ДПЮЦДП/ - Смолян,Услуги,"„Осигуряване на комплексно обслужване на работниците и служителите на „ЮЦДП-гр.Смолян“ и териториалните му поделения, попадащи в териториалните граници на област Смолян от служба по трудова медицина”",165050,BGN, ,открита
7,21/03/2018 10:14,00705-2018-0001,"Многопрофилна болница за активно лечение /МБАЛ/ ""Д-р Иван Селимински"" АД - Сливен",Доставки,"“Доставка на лекарствени продукти и медицински изделия, необходими за провеждане на хемодиализно лечение в „Отделение по хемодиализа” на МБАЛ ""Д-р Иван Селимински"" АД гр. Сливен”.",566782.24,BGN, ,открита
7,21/03/2018 10:14,00743-2018-0003,"Специализирана болница за активно лечение на онкологични заболявания /СБАЛОЗ/ ""Д-р Марко Антонов Марков - Варна"" ЕООД, /старо наименование - Комплексен онкологичен център д-р Марко Антонов Марков - Варна ЕООД/
/старо наименование - Междуобластен диспансер по онкологични заболявания със стационар /МДОЗС/ ""Д-р Марко Антонов Марков"" ЕООД - Варна/",Доставки,"""Доставка чрез периодични заявки на: медицински изделия, които НЗОК не заплаща, атравматичен шевен материал, общ медицински консуматив и медицински изделия заплащани от НЗОК извън цената на клиничните",1087547.33,BGN, ,открита
7,20/03/2018 09:26,00165-2018-0004,Министерство на образованието и науката /МОН/,Услуги,"„Осигуряване на логистика за провеждане на събития, свързани с дейностите на Министерството на образованието и науката по повод Българското председателство на Съвета на Европейския съюз 2018 г.“",392308.81,BGN,Да,пряко договаряне
7,20/03/2018 09:24,00224-2018-0002,"Държавна психиатрична болница /ДПБ/ ""Д-р Георги Кисьов""- Раднево",Доставки,"""Доставка на лекарствени продукти през 2018г - 2019г""",223088.65,BGN, ,публично състезание
7,21/03/2018 10:14,00733-2018-0003,"Многопрофилна болница за активно лечение /МБАЛ/ ""Д-р Братан Шукеров"" АД - Смолян",Доставки,"Доставка на медицински импланти и инструментариум, необходими за лечението на пациентите на МБАЛ “Д-р Братан Шукеров” АД",2321177.02,BGN, ,открита
7,21/03/2018 10:14,00064-2018-0003,Община Чепеларе,Доставки,„Доставка и монтаж на оборудване и обзавеждане за сградата на Основното училище и сградата на Гимназията по проект: „Ремонт и оборудване на СУ Васил Дечев” – сграда на основното училище и СУ Васил Деч,241821,BGN,Да,открита
7,19/03/2018 17:23,02443-2018-0014,"Главна дирекция - Пожарна безопасност и защита на населението/ГДПБЗН/ - МВР, гр. София",Доставки,"„ДОСТАВКА НА ЛАПТОПИ С ИНСТАЛИРАН СОФТУЕР“
във връзка с изпълнение на проект ISR „Инвестиции за безопасен регион: окръг Гюргево и област Русе” финансиран по програма „INTERREG V-A Румъния – България 2014 - 2020”, съфинансирана от Европейския съюз чрез Европейския фонд за регионално развитие (ЕФРР).
",22785.1,BGN,Да,договаряне без предварително обявление
7,19/03/2018 16:59,00502-2018-0006,"Университетска многопрофилна болница за активно лечение /УМБАЛ/ ""Света Марина"" ЕАД - Варна
/Предишно - Многопрофилна болница за активно лечение /МБАЛ/ ""Света Марина"" ЕАД - Варна/",Доставки,Доставка на анестезионно-мониторен комплекс за нуждите на Клиника по анестезиология и интензивно лечение в МБАЛ „Света Марина“ ЕАД - гр. Варна,90000,BGN, ,публично състезание
7,19/03/2018 16:55,00859-2018-0002,"Университет по архитектура, строителство и геодезия /УАСГ/",Строителство,"Избор на изпълнител за изпълнение на Инженеринг - проектиране и изпълнение на СМР във връзка с реализацията на проект ""Oбновяване и модернизация на образователна инфраструктура в УАСГ"".",2223363.18,BGN,Да,публично състезание
7,21/03/2018 10:14,00267-2018-0025,Община Пловдив,Доставки,"Доставки на храни за деца на възраст от 0 до 3 години в КЗСУ “Света Петка“, Община Пловдив",16666.67,BGN, ,открита
7,21/03/2018 10:14,00340-2018-0007,Община Угърчин,Строителство,"""СМР по обособени позиции в изпълнение на проект:""Рехабилитация на участъци от общински пътища в община Угърчин"" №11/07/2/0/00545:ОП1;ОП2 и ОП3 (пълното наименование на всяка ОП е съгл. раздел II.2)",5684788.27,BGN,Да,открита
7,19/03/2018 16:31,00106-2018-0011,Министерство на правосъдието /МП/,Услуги,"""Мерки за публичност и визуализация"" по проект ""Технологични, обучителни и организационни средства за изпълнение на...Пълното наименование  на проекта в VI. 3) Допълнителна информация",2057.67,BGN,Да,публично състезание
7,19/03/2018 16:25,00251-2018-0009,"Шуменски университет ""Епископ Константин Преславски""",Услуги,"Периодични доставки на ваучери за храна на работещите в структурните звена на Шуменски университет ""Еп. К. Преславски"" с три обособени позиции",210000,BGN, ,публично състезание
7,21/03/2018 10:14,00572-2018-0005,Община Сандански,Доставки,„Доставка и монтаж на обзавеждане и оборудване на I-во Основно Училище „Климент Охридски” гр. Сандански “ по три обособени позиции”,837048.25,BGN,Да,открита
7,19/03/2018 15:48,00309-2018-0002,Община Гулянци,Услуги,"Изработване на инвестиционен проект ""фаза работен"" и последващ авторски надзор на обект: Въвеждане на последващи мерки по енергийна ефективност на СОУ ""Христо Смирненски"", гр. Гулянци",47578.31,BGN,Да,публично състезание
7,19/03/2018 15:46,00290-2018-0002,Община Алфатар,Строителство,„Извършване на строително-ремонтни дейности в сградата на НЧ „Йордан Йовков-1894“ гр.Алфатар.”,166666.31,BGN, ,публично състезание
7,21/03/2018 10:14,00733-2018-0002,"Многопрофилна болница за активно лечение /МБАЛ/ ""Д-р Братан Шукеров"" АД - Смолян",Доставки,"ДОСТАВКА НА ЛЕКАРСТВЕНИ ПРОДУКТИ НЕОБХОДИМИ ЗА ДЕЙНОСТТА НА МБАЛ ""Д-Р БРАТАН ШУКЕРОВ"" АД",2891388.06,BGN, ,открита
7,21/03/2018 10:14,00496-2018-0039,"Дирекция ""Социално Подпомагане"" , гр. Попово",Доставки,Доставка на нетна електрическа енергия и избор на координатор на балансираща група за нуждите на Дирекция Социално подпомагане - Попово и изнесено работно място Опака,12121,BGN, ,открита
7,19/03/2018 15:19,00971-2018-0002,Община Опан,Строителство,Изпълнение на Строително-ремонтни работи в населените места на Община Опан,71850,BGN, ,публично състезание
7,19/03/2018 15:15,00309-2018-0001,Община Гулянци,Услуги,Избор на изпълнител за упражняване на строителен надзор при изпълнение на строителството на обект: Мост на река Искър от типа САРМ в землището на село Искър община Гулянци,4000,BGN, ,публично състезание
7,19/03/2018 15:10,00325-2018-0009,"Университетска многопрофилна болница за активно лечение /УМБАЛ/ ""Свети Георги"" ЕАД - Пловдив",Услуги,"Товарене и транспортиране на генерираните от дейността на УМБАЛ „Свети Георги“ ЕАД – Пловдив опасни и неопасни отпадъци, определени по кодове.",240000,BGN, ,публично състезание
7,19/03/2018 15:07,01379-2018-0035,Електроенергиен системен оператор /ЕСО/ ЕАД,Услуги,Създаване на специализиран програмен пакет за осигуряване на задължително предаване на данни за оценка на адекватността на ЕЕС,50000,BGN, ,публично състезание
7,21/03/2018 10:14,01379-2018-0034,Електроенергиен системен оператор /ЕСО/ ЕАД,Доставки,Доставка на дисков масив за SCADA/EMS на ЦДУ,39000,BGN, ,открита
7,19/03/2018 14:51,00246-2018-0038,"ТЕЦ ""Марица Изток"" 2 ЕАД",Доставки,Доставка на бензин А-95 ,69000,BGN, ,договаряне без предварителна покана за участие
7,21/03/2018 10:14,00246-2018-0037,"ТЕЦ ""Марица Изток"" 2 ЕАД",Доставки,Доставка на резервни части за челни товарачи,255500,BGN, ,открита
7,20/03/2018 10:14,01044-2018-0002,Областна администрация - област Смолян,Строителство,„Изпълнение на инженеринг на 3 броя стоманобетонни подпорни стени на територията на област Смолян“,1790500.67,BGN,Да,открита
7,19/03/2018 14:21,01268-2018-0002,"Столична община - Район ""Овча купел""",Услуги,"Изготвяне на инвестиционен проект за  Детска градина в УПИ II – (за одз) (ПИ с идентификатор 68134.4334.9449), кв. 109, м. „ж.к. Овча купел – 1“, район „Овча купел“, гр. София– първи етап“",114166.67,BGN, ,публично състезание
7,19/03/2018 14:08,04410-2018-0001,"Основно училище /ОУ/ ""Христо Ботев"" с. Щръклево",Строителство,"Извършване на строително ремонтни работи на сграда на ОУ „Христо Ботев“ с идентификатор 501.1270.1, находяща се в имот 501.1270 в УПИ I  в кв.107 на с.Щръклево, община Иваново",300000.2,BGN, ,публично състезание
7,19/03/2018 14:06,02709-2018-0014,Териториално поделение държавно ловно стопанство /ТПДЛС/ - Витиня към Държавно предприятие - Северозападно държавно предприятие /ДПСЗДП/ - Враца,Доставки,„Доставка на фуражи и люцерново сено за нуждите на ТП ДЛС Витиня през 2018 година“,160000,BGN, ,публично състезание
7,19/03/2018 14:05,00572-2018-0004,Община Сандански,Услуги,„Избор на изпълнител за предоставяне на консултантски услуги за управление на проектно предложение „Обзавеждане и оборудване на I-во Основно Училище „Климент Охридски” гр. Сандански във връзка с подмя,8370,BGN,Да,публично състезание
7,19/03/2018 14:03,01379-2018-0033,Мрежови експлоатационен район/МЕР/ ЕАД - Пловдив към ЕСО,Строителство,Подмяна на проводник на ВЛ 110 кV Белмекен - Семчиново и Клисура – Семчиново,625000,BGN, ,публично състезание
7,19/03/2018 14:03,00678-2018-0008,Топлофикация - Русе ЕАД,Строителство,"ПРОЕКТИРАНЕ,ДОСТАВКИ И ИЗГРАЖДАНЕ НА СИСТЕМА ЗА МОНИТОРИНГ И УПРАВЛЕНИЕ НА ИНСТАЛАЦИЯ ЗА ОЧИСТВАНЕ НА ДИМНИ ГАЗОВЕ ОТ СЕРНИ ОКИСИ, ГЕНЕРИРАНИ ОТ ПАРОГЕНЕРАТОРИ СТ.№4 И №5 В ТЕЦ РУСЕ ИЗТОК ПО ТЕХНИЧЕСК",800000,BGN, ,публично състезание
7,20/03/2018 10:14,00145-2018-0009,"Териториално поделение ""Социално осигуряване"" на Национален осигурителен институт /ТП на НОИ/ - Кърджали",Услуги,Предоставяне на услуги по почистване на помещения в сграда на ТП на НОИ - Кърджали и прилежащи площи,28700,BGN, ,открита
7,19/03/2018 13:41,00137-2018-0003,Община Лясковец,Строителство,"„Ремонт и обновяване на Читалище „Напредък – 1870”, гр. Лясковец”",293718.67,BGN,Да,публично състезание
7,20/03/2018 10:14,02716-2018-0027,Териториално поделение държавно горско стопанство /ТПДГС/ - Мъглиж към Държавно предприятие - Югоизточно държавно предприятие /ДПЮИДП/ - Сливен,Услуги,"„Поддръжка и периодична доставка на офис техника (компютри, преносими компютри, сървъри, принтери, скенери, копирни машини, монитори, телефонни и факс апарати, UPS устройства, модеми, рутери и др.)”",9600,BGN, ,открита
7,20/03/2018 10:14,00298-2018-0006,"Университетска многопрофилна болница за активно лечение ""Канев"" гр. Русе",Услуги,„Абонаментно сервизно обслужване на обща и друга медицинска апаратура на УМБАЛ „Канев“ АД“,101020,BGN, ,открита
7,20/03/2018 10:14,00388-2018-0007,Българска национална телевизия /БНТ/,Услуги,"""Осигуряване на самолетни билети за превоз на пътници и багаж, медицински застраховки и хотелско настаняване при служебни пътувания в чужбина на служители на Българска национална телевизия""",650000,BGN, ,открита
7,19/03/2018 12:28,01379-2018-0032,Електроенергиен системен оператор /ЕСО/ ЕАД,Доставки,Доставка на санитарни препарати и консумативи,350000,BGN, ,публично състезание
7,20/03/2018 10:14,00246-2018-0036,"ТЕЦ ""Марица Изток"" 2 ЕАД",Услуги,„Реконструкция на технологична схема за захранване с вода на обдухващи апарати на КА-9?12“,200000,BGN, ,договаряне с предварителна покана за участие
7,19/03/2018 11:50,02953-2018-0006,Сухопътни войски - Военно формирование 22450,Услуги,Превоз на личен състав и военни товари извън територията на страната.,102283.33,BGN, ,публично състезание
7,19/03/2018 11:44,02716-2018-0026,Териториално поделение държавно горско стопанство /ТПДГС/ - Бургас към Държавно предприятие - Югоизточно държавно предприятие /ДПЮИДП/ - Сливен,Доставки,„Периодична доставка чрез покупка на електро и железарски материали за нуждите на ТП ДГС „Бургас“,3000,BGN, ,публично състезание
7,20/03/2018 10:14,02711-2018-0065,Териториално поделение държавно горско стопанство /ТПДГС/ - Добрич към Държавно предприятие - Североизточно държавно предприятие /ДПСИДП/ - Шумен,Услуги,"Ремонт и текущо техническо обслужване на служебни леки автомобили,",36000,BGN, ,открита
7,20/03/2018 10:14,00575-2018-0004,Община Раковски,Доставки,„Доставка на асфалтови смеси за нуждите на Община Раковски“,1300000,BGN, ,открита
7,19/03/2018 11:18,00979-2018-0002,Комплексен онкологичен център/КОЦ/ - Шумен ЕООД/Старо наименование - Междуобластен диспансер за онкологични заболявания със стационар /МДОЗС/ - Шумен,Доставки,-  „ДОСТАВКА НА МЕДИЦИНСКИ КОНСУМАТИВИ И РЕАКТИВИ  ПО ПРИЛОЖЕНИЕ 1” ЗА  НУЖДИТЕ НА „КОЦ-ШУМЕН”ЕООД по 3 обособени позиции.,69279.34,BGN, ,договаряне без предварително обявление
7,19/03/2018 11:05,00246-2018-0035,"ТЕЦ ""Марица Изток"" 2 ЕАД",Доставки,"Доставка на ЛПС за защита на главата, очите, слуха, горните крайници и ЛПС за защита от влага и дъжд",40000,BGN, ,публично състезание
7,19/03/2018 10:40,02709-2018-0013,Териториално поделение държавно ловно стопанство /ТПДЛС/ - Витиня към Държавно предприятие - Северозападно държавно предприятие /ДПСЗДП/ - Враца,Строителство,"Текущ ремонт на съществуващи горски  пътища и строителство на временни горски пътища, осигуряващи достъп до обектите и в обектите включени за ползване през 2018/2019, като и пътища обслужващи ловносто",130626,BGN, ,публично състезание
7,19/03/2018 10:36,00614-2018-0001,Община Хайредин,Строителство,"""Неотложни ремонтно-възстановителни дейности на язовирите – собственост на община Хайредин, включително възстановяване на техническата годност на съоръженията""",1675000,BGN, ,пряко договаряне
7,19/03/2018 10:31,01024-2018-0005,Община Долна баня,Услуги,"Упражняване на строителен надзор по проект „Реконструкция, ремонт и благоустрояване на сградата на ОДЗ „Юрий Гагарин”, ведно с прилежащото дворно пространство, в гр. Долна баня, община Долна Баня",7774.52,BGN,Да,публично състезание
7,19/03/2018 10:14,00797-2018-0011,Община Бургас,Строителство,"„ДУБЛИРАНЕ НА СЪЩЕСТВУВАЩ ДЪЖДОВЕН ОТВОДНИТЕЛЕН КОЛЕКТОР ПО  УЛ.""РУЖА"" В КВ.ЛОЗОВО НА ГР.БУРГАС “",542074.17,BGN, ,открита
7,16/03/2018 17:00,00330-2018-0004,Водоснабдяване и канализация /В и К/ ООД - Враца,Доставки,"Доставка на спирателна арматура - спирателни кранове, пожарни хидранти , тротоарни спирателни кранове и въздушници",255000,BGN, ,публично състезание
7,16/03/2018 16:59,00190-2018-0008,Община Карнобат,Доставки,"„Доставка на строителни материали за нуждите на Общинско предприятие „Благоустройствени, комунални и ремонтни дейности”, гр. Карнобат и Община Карнобат през 2018  г.""",100000,BGN, ,публично състезание
7,16/03/2018 16:58,00372-2018-0001,"Център за развитие на човешките ресурси и регионални инициативи/ЦРЧРР
И/ - Старо наименование Национален център за професионално развитие /НЦПР/ - София",Услуги,Обслужване на ресторант – 120 места в Центъра за развитие на човешките ресурси и регионални инициативи,120000,BGN, ,публично състезание
7,19/03/2018 10:14,05612-2018-0001,"Народно читалище ""Родопска искра  1880"", Чепеларе",Доставки,"„Закупуване на оборудване и обзавеждане на Народно читалище „Родопска искра 1880“, гр. Чепеларе“, с четири обособени позиции:",303387.65,BGN,Да,открита
7,19/03/2018 10:14,00087-2018-0028,Столична община,Доставки,„Доставка на консумативи (тонер касети) за копирна и разпечатваща техника за нуждите на 22 отдела на Дирекция „Общински приходи“ и  Дирекция „Ревизии и събиране на вземания“ към Столична община”,300000,BGN, ,открита
7,16/03/2018 16:36,00233-2018-0019,"ДП Национална компания ""Железопътна инфраструктура"" /НКЖИ/ - София",Доставки,„Доставки на горива чрез карти за безналично плащане за автомобилите и лека механизация собственост на ДП НКЖИ,2098070,BGN,Да,договаряне без предварително обявление
7,16/03/2018 16:36,00564-2018-0004,"Общинско предприятие ""Чистота"" гр. Панагюрище",Доставки,Доставка на декоративни растения и сезонни цветя за нуждите на ОП “ЧИСТОТА - град Панагюрище за 2018 година,115000,BGN, ,публично състезание
7,16/03/2018 16:27,01170-2018-0001,Национална служба за охрана /НСО/,Доставки,"Доставка на електрическа енергия - ниско напрежение  за обекти на Националната служба за охрана
",533000,BGN, ,договаряне без предварително обявление
7,19/03/2018 10:14,00827-2018-0001,Община Кула,Строителство,"Изпълнение на строително–монтажни работи по проект:„Реконструкция и рехабилитация на съществуващи общински пътища VID1120/II-14-Цар Петрово/и VID1121/III–141–Полетковци–Старопатица/,Общ.Кула,обл.Видин",5700293,BGN,Да,открита
7,16/03/2018 15:58,01351-2018-0014,"""Булгартрансгаз"" ЕАД",Доставки,Доставка на резервни части за газотурбинен двигател (ГТД) ТНМ 1304,255000,BGN, ,публично състезание
7,19/03/2018 10:14,00267-2018-0024,Община Пловдив,Строителство,"„Инженеринг  /проектиране, строителство и упражняване на авторски надзор/ за обект: “Рехабилитация на бул. „Кукленско шосе“ в участъка от ул.“Даме Груев“ до землищна граница на община Пловдив”",4983000,BGN, ,открита
7,19/03/2018 10:14,00752-2018-0015,Министерство на вътрешните работи /МВР/,Доставки,"Доставка на летни трикотажни блузи с къси ръкави, цвят маслено зелен, мушами противодъждовни, цвят маслено зелен и ръкавици кожени за служители на ГДГП, участващи в СПО",130823.33,BGN,Да,открита
7,16/03/2018 15:30,00510-2018-0003,Община Девня,Строителство,Строително-монтажни работи в сградата на Средно училище „Васил Левски“ – гр. Девня по две обособени позиции,1200015,BGN,Да,публично състезание
7,19/03/2018 10:14,00744-2018-0002,"Многопрофилна болница за активно лечение /МБАЛ/ ""Св. Пантелеймон"" АД - Ямбол",Доставки,Доставка на лабораторни реактиви и консумативи и рентгенови филми за нуждите на МБАЛ «Св. Пантелеймон» АД,608682.74,BGN, ,открита
7,16/03/2018 15:14,02849-2018-0009,"Главна дирекция ""Гранична полиция"" /ГДГП/ - МВР",Доставки,“Доставка на гориво за дизелови двигатели на гранично-полицейски кораби на ГДГП-МВР“,1940000,BGN,Да,договаряне без предварително обявление
7,19/03/2018 10:14,01467-2018-0030,ЧЕЗ Разпределение България АД - /Старо наименование Електроразпределение - Столично АД/,Строителство,"Строително-монтажни работи за монтаж на сигнализатори на земни и къси съединения с дистанционно пред. на данни,за каб. електропр. ср. напреж.(СрН), на тер. обслужвана от „ЧЕЗ Разпределение България""АД",480000,BGN, ,открита
7,16/03/2018 15:08,00662-2018-0012,"Община Раднево, област Стара Загора",Строителство,„Ремонт на сгради – общинска собственост  на територията на Община Раднево“,201314.56,BGN, ,публично състезание
7,16/03/2018 15:06,00662-2018-0011,"Община Раднево, област Стара Загора",Строителство,"ПОДОБРЯВАНЕ ЕКСПЛОАТАЦИОННИТЕ ХАРАКТЕРИСТИКИ НА ОТВОДНИТЕЛНИТЕ КАНАЛИ И ВОДОСТОЦИ, ПОЧИСТВАНЕ НА РЕЧНИ КОРИТА НА ТЕРИТОРИЯТА НА ОБЩИНА РАДНЕВО",95391.44,BGN, ,публично състезание
7,16/03/2018 15:06,00030-2018-0007,Община Силистра,Услуги,"Извършване на авторски надзор по проект „Реконструкция и рехабилитация на ул.„Симеон Велики“- гр. Силистра"",  в изпълнение на Договор BG16RFOP001-1.031-0004-C01, който се осъществява с финансовата подкрепа на Оперативна програма „Региони в растеж 2014-2020 г.,съфинансирана от Европейския съюз чрез Европейския фонд за регионално развитие",34550.31,BGN,Да,договаряне без предварително обявление
7,19/03/2018 10:14,00334-2018-0011,"Агенция ""Митници""",Доставки,„Доставка и инсталиране на решение за управление на цифрови идентичности и управление на достъпа (IAM) включваща абонамент за поддръжка и права за ползване на нови версии на NetIQ платформа”,240000,BGN, ,открита
7,16/03/2018 15:00,00532-2018-0002,Община Ардино,Услуги,Oбществен превоз на пътници с автобусен транспорт по автобусна линия Ардино - Мировец от утвърдена Общинска транспортна схема с часове на тръгване 14:00-08:30 часа,9000,BGN, ,публично състезание
7,16/03/2018 14:59,00662-2018-0010,"Община Раднево, област Стара Загора",Строителство,Ремонт на гробищни паркове на територията на Община Раднево,174084.22,BGN, ,публично състезание
7,16/03/2018 14:57,00662-2018-0009,"Община Раднево, област Стара Загора",Строителство,„Извършване на текущи ремонти на сгради детски градини в oбщина Раднево“ по две обособени позиции,69512.95,BGN, ,публично състезание
7,16/03/2018 14:56,02712-2018-0011,Държавно предприятие - Северноцентрално държавно предприятие /ДПСЦДП/- Габрово,Доставки,„Доставка на масла и смазочни материали чрез Стокова борса за МПС на „Северноцентрално държавно предприятие“ ДП Габрово ,110000,BGN, ,договаряне без предварително обявление
7,16/03/2018 14:53,03788-2018-0008,Център за градска мобилност /ЦГМ/ ЕАД,Доставки,Доставка на компютърна и офис техника за нуждите на „Център за градска мобилност“ ЕАД,180000,BGN, ,публично състезание
7,16/03/2018 14:44,00797-2018-0010,Община Бургас,Доставки,"„Покупка на дизелово гориво за нуждите на дома на НХК,  собственост на Община Бургас.“",64000,BGN, ,договаряне без предварително обявление
7,19/03/2018 10:14,00850-2018-0008,Община Вършец,Строителство,"„Извършване на СМР за изпълнение на проект: „Реконструкция и рехабилитация на част от общинската пътна мрежа в община Вършец – общински пътища MON1092 и MON3097, по 2 обособени позиции""",3257219.58,BGN,Да,открита
7,16/03/2018 14:35,00850-2018-0007,Община Вършец,Услуги,"„Консултантски услуги за осъществяване на НСН при изпълнение на СМР за обект: „Реконструкция и рехабилитация на част от общинската пътна мрежа в Община Вършец – общински пътища MON1092 и MON3097""",62042.28,BGN,Да,публично състезание
7,16/03/2018 14:31,00115-2018-0014,Община Русе,Услуги,"Упражняване на авторски надзор за обект „Основен ремонт и укрепване на подпорни стени към съоръжение (приемник) за дъждовни води на канал - помпена станция Ялта в УПИ I 5095 - За спортен комплекс, кв. 418, по плана на гр. Русе” – Втори етап: ПОДЕТАП 1,  ПОДЕТАП 3, ПОДЕТАП 4, ПОДЕТАП 8 и ПОДЕТАП 9“",1666.67,BGN, ,договаряне без предварително обявление
7,16/03/2018 14:20,00340-2018-0006,Община Угърчин,Услуги,„Упражняване на строителен надзор на проект №11/07/2/0/00545: „Рехабилитация на участъци от общински пътища в община Угърчин“,90735.76,BGN,Да,публично състезание
7,16/03/2018 14:20,00353-2018-0047,"""АЕЦ Козлодуй"" ЕАД",Услуги,"„Извършване на консултантски услуги от представители на завода- производител, свързани  с ремонт и нормална безаварийна експлоатация на турбогенератори 9(10)GQ тип ТВВ-1000-4У3 и възбудители 9(10)GE тип БВД-4600-1500АУ3”",805000,BGN, ,пряко договаряне
7,16/03/2018 14:18,03587-2018-0001,"Основно училище - Васил Левски, гр. Разград",Строителство,"Извършване на неотложни строително - ремонтни дейности на сградата и физкултурния салон на ОУ ""Васил Левски"" гр. Разград",2500000,BGN, ,договаряне без предварително обявление
7,16/03/2018 14:15,00340-2018-0005,Община Угърчин,Услуги,„Oсъществяване на консултантски услуги за управление на проект №11/07/2/0/00545: „Рехабилитация на участъци от общински пътища в община Угърчин“,54140.84,BGN,Да,публично състезание
7,19/03/2018 10:14,00276-2018-0005,"""Български пощи"" /""БП""/ ЕАД",Доставки,„ДОСТАВКА ЧРЕЗ ФИНАНСОВ ЛИЗИНГ С ПРАВО НА ЗАКУПУВАНЕ НА НОВИ АВТОМОБИЛИ ПО ЧЕТИРИ ОБОСОБЕНИ ПОЗИЦИИ“,3748000,BGN, ,открита
7,19/03/2018 10:14,00027-2018-0004,Многопрофилна болница за активно лечение /МБАЛ/ - Пазарджик АД,Доставки,Доставка на общ медицински консуматив,1117000,BGN, ,открита
7,16/03/2018 14:01,00353-2018-0046,"""АЕЦ Козлодуй"" ЕАД",Доставки,Доставка на резервни части за турбина ОК-12А производство на фирма КАЛУЖСКИЙ ТУРБИННЫ ЗАВОД,92121,BGN, ,пряко договаряне
7,16/03/2018 14:00,00353-2018-0045,"""АЕЦ Козлодуй"" ЕАД",Доставки,"Проектиране, доставка и монтаж на секции CZ71,CZ72 и сборкa DZ73",180000,BGN, ,публично състезание
7,19/03/2018 10:14,00044-2018-0013,Областно пътно управление /ОПУ/ - Габрово,Услуги,"""Избор на изпълнител за осъществяване на ремонт на МПС собственост на АПИ-ОПУ-Габрово за период от 2 (две) години""",26000,BGN, ,открита
7,16/03/2018 13:56,02849-2018-0008,"Главна дирекция ""Гранична полиция"" /ГДГП/ - МВР",Доставки,"“Доставка на авиационно гориво JET A-1, необходимо за нуждите на СОВН при ГДГП-МВР“, по две обособени позиции (ОП): №1 “Доставка на авиационно гориво JET A-1 за зареждане на хеликоптерите в ГДГП-МВР, чрез мобилна гориво-зарядна система (МГЗС)”; №2 “Доставка на авиационно гориво JET A-1 за зареждане на хеликоптерите в ГДГП-МВР, зареждане до крило, по летищата в Р. България”",539000,BGN,Да,договаряне без предварително обявление
7,19/03/2018 10:14,00533-2018-0004,Летище София ЕАД,Услуги,„Застраховане на имуществени интереси на „Летище София” ЕАД”.,1381409,BGN, ,открита
7,19/03/2018 10:14,01379-2018-0031,Електроенергиен системен оператор /ЕСО/ ЕАД,Услуги,Абонаментен технически сервиз на комплексни охранителни системи в сгради на ЦДУ и ТДУ,89000,BGN, ,открита
7,16/03/2018 13:03,00774-2018-0006,Община Стара Загора,Услуги,„Абонаментна поддръжка на програмни продукти „Прием“ и „Сладко бебе“ /модул за наблюдение и контрол на детски ясли/ внедрени за нуждите на детски градини и детски ясли - Стара Загора за срок от 2 години“,30000,BGN, ,договаряне без предварително обявление
7,19/03/2018 10:14,00129-2018-0005,ЕВН България Топлофикация - Пловдив ЕАД /старо наименование -Топлофикация - Пловдив ЕАД/,Доставки,Доставка на резервни части за извършване на основен ремонт на турбина SST300,500000,BGN, ,открита
7,16/03/2018 12:06,00019-2018-0002,Община Монтана,Доставки,"Доставка чрез покупка на 1 (един) брой нов специализиран автомобил за зелени отпадъци, съгласно техническа спецификация, за нуждите на Община Монтана",230000,BGN, ,публично състезание
7,19/03/2018 10:14,00388-2018-0006,Българска национална телевизия /БНТ/,Услуги,„Доставка на данни за телевизионна аудитория и мониторинг на телевизионна програма и реклама и инсталация и поддръжка на софтуер за обработка на доставените данни”,360000,BGN, ,открита
7,19/03/2018 10:14,00388-2018-0005,Българска национална телевизия /БНТ/,Доставки,„Обновление на студийните комплекси в РТВЦ за работа в HD”,958000,BGN, ,открита
7,19/03/2018 10:14,00388-2018-0004,Българска национална телевизия /БНТ/,Услуги,"„Доставка на телекомуникационни услуги в две обособени позиции""",1500000,BGN, ,открита
